2025-10-03 17:27:39,CRI,CRI Deck,87.0
2025-10-03 17:27:39,ED1,East Deck 1,90.999997
2025-10-03 17:27:39,ED2/3,East Deck 2/3,81.0
2025-10-03 17:27:39,NORTH,North Deck,75.0
2025-10-03 17:27:39,SOUTH,South Village Deck,53.0
2025-10-03 17:27:39,UDL,Union Deck Lower,66.999996
2025-10-03 17:27:39,UDU,Union Deck Upper,69.0
2025-10-03 17:27:39,WEST,West Deck,65.999997
2025-10-03 17:27:49,CD FS,Cone Deck Faculty/Staff,96.99999700000001
2025-10-03 17:27:49,CD VS,Cone Deck Visitor,87.0
2025-10-03 17:27:49,CRI,CRI Deck,87.0
2025-10-03 17:27:49,ED1,East Deck 1,90.999997
2025-10-03 17:27:49,ED2/3,East Deck 2/3,81.0
2025-10-03 17:27:49,NORTH,North Deck,75.0
2025-10-03 17:27:49,SOUTH,South Village Deck,53.0
2025-10-03 17:27:49,UDL,Union Deck Lower,66.999996
2025-10-03 17:27:49,UDU,Union Deck Upper,69.0
2025-10-03 17:27:49,WEST,West Deck,65.999997
2025-10-03 17:27:59,CD FS,Cone Deck Faculty/Staff,96.99999700000001
2025-10-03 17:27:59,CD VS,Cone Deck Visitor,87.0
2025-10-03 17:27:59,CRI,CRI Deck,87.0
2025-10-03 17:27:59,ED1,East Deck 1,90.999997
2025-10-03 17:27:59,ED2/3,East Deck 2/3,81.0
2025-10-03 17:27:59,NORTH,North Deck,75.0
2025-10-03 17:27:59,SOUTH,South Village Deck,53.0
2025-10-03 17:27:59,UDL,Union Deck Lower,66.999996
2025-10-03 17:27:59,UDU,Union Deck Upper,69.0
2025-10-03 17:27:59,WEST,West Deck,65.999997
2025-10-03 17:28:09,CD FS,Cone Deck Faculty/Staff,96.99999700000001
2025-10-03 17:28:09,CD VS,Cone Deck Visitor,87.0
2025-10-03 17:28:09,CRI,CRI Deck,87.0
2025-10-03 17:28:09,ED1,East Deck 1,90.999997
2025-10-03 17:28:09,ED2/3,East Deck 2/3,81.0
2025-10-03 17:28:09,NORTH,North Deck,75.0
2025-10-03 17:28:09,SOUTH,South Village Deck,53.0
2025-10-03 17:28:09,UDL,Union Deck Lower,66.999996
2025-10-03 17:28:09,UDU,Union Deck Upper,69.0
2025-10-03 17:28:09,WEST,West Deck,65.999997
2025-10-03 17:28:19,CD FS,Cone Deck Faculty/Staff,96.99999700000001
2025-10-03 17:28:19,CD VS,Cone Deck Visitor,87.0
2025-10-03 17:28:19,CRI,CRI Deck,87.0
2025-10-03 17:28:19,ED1,East Deck 1,90.999997
2025-10-03 17:28:19,ED2/3,East Deck 2/3,81.0
2025-10-03 17:28:19,NORTH,North Deck,75.0
2025-10-03 17:28:19,SOUTH,South Village Deck,53.0
2025-10-03 17:28:19,UDL,Union Deck Lower,66.999996
2025-10-03 17:28:19,UDU,Union Deck Upper,69.0
2025-10-03 17:28:19,WEST,West Deck,65.999997
2025-10-03 17:28:29,CD FS,Cone Deck Faculty/Staff,96.99999700000001
2025-10-03 17:28:29,CD VS,Cone Deck Visitor,87.0
2025-10-03 17:28:29,CRI,CRI Deck,87.0
2025-10-03 17:28:29,ED1,East Deck 1,90.999997
2025-10-03 17:28:29,ED2/3,East Deck 2/3,81.0
2025-10-03 17:28:29,NORTH,North Deck,75.0
2025-10-03 17:28:29,SOUTH,South Village Deck,53.0
2025-10-03 17:28:29,UDL,Union Deck Lower,66.999996
2025-10-03 17:28:29,UDU,Union Deck Upper,69.0
2025-10-03 17:28:29,WEST,West Deck,65.999997
2025-10-03 17:28:39,CD FS,Cone Deck Faculty/Staff,96.99999700000001
2025-10-03 17:28:39,CD VS,Cone Deck Visitor,87.0
2025-10-03 17:28:39,CRI,CRI Deck,87.0
2025-10-03 17:28:39,ED1,East Deck 1,90.999997
2025-10-03 17:28:39,ED2/3,East Deck 2/3,81.0
2025-10-03 17:28:39,NORTH,North Deck,75.0
2025-10-03 17:28:39,SOUTH,South Village Deck,53.0
2025-10-03 17:28:39,UDL,Union Deck Lower,66.999996
2025-10-03 17:28:39,UDU,Union Deck Upper,69.0
2025-10-03 17:28:39,WEST,West Deck,65.999997
2025-10-03 17:28:49,CD FS,Cone Deck Faculty/Staff,96.99999700000001
2025-10-03 17:28:49,CD VS,Cone Deck Visitor,87.0
2025-10-03 17:28:49,CRI,CRI Deck,87.0
2025-10-03 17:28:49,ED1,East Deck 1,90.999997
2025-10-03 17:28:49,ED2/3,East Deck 2/3,81.0
2025-10-03 17:28:49,NORTH,North Deck,75.0
2025-10-03 17:28:49,SOUTH,South Village Deck,53.0
2025-10-03 17:28:49,UDL,Union Deck Lower,66.999996
2025-10-03 17:28:49,UDU,Union Deck Upper,69.0
2025-10-03 17:28:49,WEST,West Deck,65.999997
2025-10-03 17:28:59,CD FS,Cone Deck Faculty/Staff,96.99999700000001
2025-10-03 17:28:59,CD VS,Cone Deck Visitor,88.0
2025-10-03 17:28:59,CRI,CRI Deck,87.0
2025-10-03 17:28:59,ED1,East Deck 1,90.999997
2025-10-03 17:28:59,ED2/3,East Deck 2/3,81.0
2025-10-03 17:28:59,NORTH,North Deck,75.0
2025-10-03 17:28:59,SOUTH,South Village Deck,53.0
2025-10-03 17:28:59,UDL,Union Deck Lower,66.999996
2025-10-03 17:28:59,UDU,Union Deck Upper,69.0
2025-10-03 17:28:59,WEST,West Deck,65.999997
2025-10-03 17:29:09,CD FS,Cone Deck Faculty/Staff,96.99999700000001
2025-10-03 17:29:09,CD VS,Cone Deck Visitor,88.0
2025-10-03 17:29:09,CRI,CRI Deck,87.0
2025-10-03 17:29:09,ED1,East Deck 1,90.999997
2025-10-03 17:29:09,ED2/3,East Deck 2/3,81.0
2025-10-03 17:29:09,NORTH,North Deck,75.0
2025-10-03 17:29:09,SOUTH,South Village Deck,53.0
2025-10-03 17:29:09,UDL,Union Deck Lower,66.999996
2025-10-03 17:29:09,UDU,Union Deck Upper,69.0
2025-10-03 17:29:09,WEST,West Deck,65.999997
